Participante;Id Participante;Tipo de Registro;Tipo de Pago;Tipo de comprobante;Indicador de Venta;Ruc Proveedor;Serie;Numeración;N. Autorización;Ruc Adquirente;Adquirente Registrado;Moneda;Importe Neto a Pagar (Factura Negociable);Fecha de Pago;Importe Neto a Pagar (XML - Crédito);Fecha de Pago (XML - Crédito);Entidad a Pagar;Razón Social Proveedor;Departamento Proveedor;Provincia Proveedor;Distrito Proveedor;Dirección Proveedor;Teléfono Proveedor;Razón Social Adquirente;Nombre de contacto adquirente;Departamento adquirente;Provincia adquirente;Distrito adquirente;Dirección adquirente;Teléfono adquirente;Email adquirente;Fecha Emisión;Descripción;Número de guía;Orden de compra;Monto bruto (Comprobante de Pago);IGV (Comprobante de Pago);Monto Neto (Comprobante de Pago);Fecha de Vencimiento;Cláusula de Prórroga;Cláusulas Especiales;Observaciones;Fecha de registro;Respuesta Sunat;Estado SUNAT;Fecha de Entrega Factura Negociable;Fecha de Puesta a Disposición SUNAT;Conteo de Presunción;Respuesta de Adquirente;Fecha de Respuesta Adquirente;Motivos de Disconformidad;Comentarios Disconformidad;Cantidad de Documentos asociados;Tipo Documento Asociado;Serie y Numeración;Fecha de Anotación en Cuenta;Fehaciencia por Comunicación de Anotación en Cuenta;Código de Valor;Participante Origen;Fecha de Transferencia Contable;Fecha de Comunicación de Transferencia Contable;Fecha de Traspaso;Fecha de Transferencia Fiduciaria;RUT (Beneficiario Final);RUC (Beneficiario Final);Razón Social (Beneficiario Final);Fecha de Reprogramación;Anulada SUNAT;Estado;Fecha de Estado;Fecha Efectiva de Pago;Fecha de Generación de Constancia;Fecha de Notificación sobre Emisión de Constancia;Motivo de Retiro;Estado CPE SUNAT;Evento SUNAT;Cond. Conformidad SUNAT;Fecha de evento SUNAT;Usuario Generador;Tipo de Afectación;Nivel de Afectación;Fecha Inicial Afectación;Acreedor Afectación;Monto Afectación;Nro de cuotas;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Contado;20614210011;E001;343;;20513958839;SI;S/;182551.88;19/08/2026;;;CAVALI S.A. I.C.L.V.;INGELSEG CONTRATISTAS S.A.C.;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;OTR. APV. ENCANTADA DEL VALE MZA. G LOTE. 2 AV. BERTELO CON ALAMEDA CENTRAL;;DRRP SOCIEDAD ANONIMA CERRADA - DRRP S.A.C.;;LIMA;LIMA;MIRAFLORES;AV. PASEO DE LA REPUBLICA 5895 URB. MIRAFLORES INT. 802 LIMA-LIMA-MIRAFLORES;;;28/05/2026;ADELANTO DEL 30% DE LA OC 04-020701 DEL PROYECTO DRISCOLLS OFI_CIVIL;;;161150.75;29007.13;190157.88;19/08/2026;No;;;11/06/2026;Autorizada;;11/06/2026;;;Conformidad Expresa;11/06/2026;;;;;;11/06/2026;SI;FN0010852998;948;11/06/2026;11/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;;;Anotada en Cuenta;11/06/2026 15:09;;;;;;;;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Contado;20173264659;E001;1154;;20254305066;SI;S/;562712.27;13/07/2026;;;CAVALI S.A. I.C.L.V.;CONSTRUCTORA MAUSAA S.A. - MAUSAA S.A.;LIMA;LIMA;CHORRILLOS;ALM. LOS CEDROS 185 URB. LOS CEDROS DE VILLA INT. 206;;SIKA PERU S.A.C.;;LIMA;LIMA;LURIN;---- HABILITACION INDUSTRIAL E MZA. B LOTE. 6 PARCELA 1 LIMA-LIMA-LURIN;;;11/06/2026;POR VALORIZACION 2 RETIRO PARCIAL TALUD OC 4506843938;;;496744.3;89413.97;586158.27;13/07/2026;Si;FECHA DE PAGO PUEDE SER PRORROGADA;;11/06/2026;Autorizada;;11/06/2026;;4;;;;;;;;11/06/2026;SI;FN0010854866;841;12/06/2026;12/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;;;Anotada en Cuenta;11/06/2026 17:02;;;;;;;;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Contado;20612561843;E001;58;;20506629188;SI;S/;9934.83;31/08/2026;;;CAVALI S.A. I.C.L.V.;PANTONE CONTRATISTAS GENERALES E.I.R.L.;LIMA;LIMA;LIMA;CAL. JULIO RODAVERO 712 COO. ASINCOOP DPTO. 4;;GERENCIA DE PROYECTO Y CONSTRUCCION SOCIEDAD ANONIMA CERRADA;;LIMA;LIMA;SAN ISIDRO;CAL. LAS ORQUIDEAS 585 URB. JARDIN INT. 301A LIMA-LIMA-SAN ISIDRO;;;2/06/2026;PINTURA DE AISLADORES SISMICOS / AVIVA SJM OC 26001598;;;10000;1800;11800;31/08/2026;No;;;11/06/2026;Autorizada;;11/06/2026;;;Conformidad Expresa;12/06/2026;;;;;;11/06/2026;SI;FN0010855723;939;12/06/2026;12/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;;;Anotada en Cuenta;11/06/2026 18:01;;;;;;;;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Contado;20612561843;E001;59;;20506629188;SI;S/;17172.37;31/08/2026;;;CAVALI S.A. I.C.L.V.;PANTONE CONTRATISTAS GENERALES E.I.R.L.;LIMA;LIMA;LIMA;CAL. JULIO RODAVERO 712 COO. ASINCOOP DPTO. 4;;GERENCIA DE PROYECTO Y CONSTRUCCION SOCIEDAD ANONIMA CERRADA;;LIMA;LIMA;SAN ISIDRO;CAL. LAS ORQUIDEAS 585 URB. JARDIN INT. 301A LIMA-LIMA-SAN ISIDRO;;;2/06/2026;APLICACIÓN DE MICROCEMENTO DILUIDO EN VIGA AZUL Y TINTE EN SUPERBOARD AMADERADO / AVIVA SJM OC 26000950;;;16740;3013.2;19753.2;31/08/2026;No;;;11/06/2026;Autorizada;;11/06/2026;;;Conformidad Expresa;12/06/2026;;;;;;11/06/2026;SI;FN0010855722;939;12/06/2026;12/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;;;Anotada en Cuenta;11/06/2026 18:01;;;;;;;;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Contado;20612561843;E001;60;;20506629188;SI;S/;13303.26;31/08/2026;;;CAVALI S.A. I.C.L.V.;PANTONE CONTRATISTAS GENERALES E.I.R.L.;LIMA;LIMA;LIMA;CAL. JULIO RODAVERO 712 COO. ASINCOOP DPTO. 4;;GERENCIA DE PROYECTO Y CONSTRUCCION SOCIEDAD ANONIMA CERRADA;;LIMA;LIMA;SAN ISIDRO;CAL. LAS ORQUIDEAS 585 URB. JARDIN INT. 301A LIMA-LIMA-SAN ISIDRO;;;2/06/2026;SERVICIO DE APLIACION DE BELLA LAJA Y MICROCEMENTO EN SUPERBOARD / AVIVA SJM OC 26000418;;;13136.87;2364.64;15501.51;31/08/2026;No;;;11/06/2026;Autorizada;;11/06/2026;;;Conformidad Expresa;12/06/2026;;;;;;11/06/2026;SI;FN0010855721;939;12/06/2026;12/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;;;Anotada en Cuenta;11/06/2026 18:01;;;;;;;;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Crédito;20550186773;F001;3855;;20608300393;SI;S/;12257.08;3/07/2026;13928.08;3/06/2026;CAVALI S.A. I.C.L.V.;GAMUT VISUAL SOCIEDAD ANONIMA CERRADA;LIMA;LIMA;LURIGANCHO;CAL.ARCHIPIELAGO MZA. C LOTE. 9;;COMPAÑIA FOOD RETAIL S.A.C.;;LIMA;LIMA;SAN BORJA;CAL. CESAR MORELLI NRO. 181 URB. SAN BORJA NORTE;;;19/05/2026;MATERIAL POP;;;11803.46;2124.62;13928.08;3/07/2026;Si;FECHA DE PAGO PUEDE SER PRORROGADA;;12/06/2026;Autorizada;Aceptado;12/06/2026;19/05/2026;;Conformidad Presunta;27/05/2026;;;;;;12/06/2026;SI;FN0010858669;841;12/06/2026;12/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;12/06/2026;NO;Anotada en Cuenta;12/06/2026 11:10;;;;;Conforme;CPE con conformidad presunta;Conformidad presunta dentro del plazo;27/05/2026;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Crédito;20550186773;F001;3856;;20608300393;SI;S/;4768.95;3/07/2026;5418.95;3/06/2026;CAVALI S.A. I.C.L.V.;GAMUT VISUAL SOCIEDAD ANONIMA CERRADA;LIMA;LIMA;LURIGANCHO;CAL.ARCHIPIELAGO MZA. C LOTE. 9;;COMPAÑIA FOOD RETAIL S.A.C.;;LIMA;LIMA;SAN BORJA;CAL. CESAR MORELLI NRO. 181 URB. SAN BORJA NORTE;;;19/05/2026;MATERIAL POP;;;4592.33;826.62;5418.95;3/07/2026;Si;FECHA DE PAGO PUEDE SER PRORROGADA;;12/06/2026;Autorizada;Aceptado;12/06/2026;19/05/2026;;Conformidad Presunta;27/05/2026;;;;;;12/06/2026;SI;FN0010858672;841;12/06/2026;12/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;12/06/2026;NO;Anotada en Cuenta;12/06/2026 11:10;;;;;Conforme;CPE con conformidad presunta;Conformidad presunta dentro del plazo;27/05/2026;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Crédito;20550186773;F001;3854;;20608300393;SI;S/;25745.49;3/07/2026;26541.74;3/06/2026;CAVALI S.A. I.C.L.V.;GAMUT VISUAL SOCIEDAD ANONIMA CERRADA;LIMA;LIMA;LURIGANCHO;CAL.ARCHIPIELAGO MZA. C LOTE. 9;;COMPAÑIA FOOD RETAIL S.A.C.;;LIMA;LIMA;SAN BORJA;CAL. CESAR MORELLI NRO. 181 URB. SAN BORJA NORTE;;;19/05/2026;MATERIAL POP;;;22493;4048.74;26541.74;3/07/2026;Si;FECHA DE PAGO PUEDE SER PRORROGADA;;12/06/2026;Autorizada;Aceptado;12/06/2026;19/05/2026;;Conformidad Presunta;27/05/2026;;;;;;12/06/2026;SI;FN0010858668;841;12/06/2026;12/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;12/06/2026;NO;Anotada en Cuenta;12/06/2026 11:10;;;;;Conforme;CPE con conformidad presunta;Conformidad presunta dentro del plazo;27/05/2026;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Crédito;20550186773;F001;3873;;20493020618;SI;S/;42600.06;3/07/2026;43917.59;26/06/2026;CAVALI S.A. I.C.L.V.;GAMUT VISUAL SOCIEDAD ANONIMA CERRADA;LIMA;LIMA;LURIGANCHO;CAL.ARCHIPIELAGO MZA. C LOTE. 9;;TIENDAS PERUANAS SA;;LIMA;LIMA;SAN BORJA;AV. AVIACION NRO. 2405 URB. SAN BORJA;;;27/05/2026;POP CAMPAÑA PAPA;;;37218.3;6699.29;43917.59;3/07/2026;Si;FECHA DE PAGO PUEDE SER PRORROGADA;;12/06/2026;Autorizada;Aceptado;12/06/2026;27/05/2026;;Conformidad Presunta;4/06/2026;;;;;;12/06/2026;SI;FN0010858665;841;12/06/2026;12/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;12/06/2026;NO;Anotada en Cuenta;12/06/2026 11:10;;;;;Conforme;CPE con conformidad presunta;Conformidad presunta dentro del plazo;4/06/2026;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Crédito;20550186773;F001;3853;;20608300393;SI;S/;57321.57;3/07/2026;59094.4;3/06/2026;CAVALI S.A. I.C.L.V.;GAMUT VISUAL SOCIEDAD ANONIMA CERRADA;LIMA;LIMA;LURIGANCHO;CAL.ARCHIPIELAGO MZA. C LOTE. 9;;COMPAÑIA FOOD RETAIL S.A.C.;;LIMA;LIMA;SAN BORJA;CAL. CESAR MORELLI NRO. 181 URB. SAN BORJA NORTE;;;19/05/2026;MATERIAL POP;;;50080;9014.4;59094.4;3/07/2026;Si;FECHA DE PAGO PUEDE SER PRORROGADA;;12/06/2026;Autorizada;Aceptado;12/06/2026;19/05/2026;;Conformidad Presunta;27/05/2026;;;;;;12/06/2026;SI;FN0010858667;841;12/06/2026;12/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;12/06/2026;NO;Anotada en Cuenta;12/06/2026 11:10;;;;;Conforme;CPE con conformidad presunta;Conformidad presunta dentro del plazo;27/05/2026;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Crédito;20550186773;F001;3851;;20608300393;SI;S/;6742.86;3/07/2026;7662.86;3/06/2026;CAVALI S.A. I.C.L.V.;GAMUT VISUAL SOCIEDAD ANONIMA CERRADA;LIMA;LIMA;LURIGANCHO;CAL.ARCHIPIELAGO MZA. C LOTE. 9;;COMPAÑIA FOOD RETAIL S.A.C.;;LIMA;LIMA;SAN BORJA;CAL. CESAR MORELLI NRO. 181 URB. SAN BORJA NORTE;;;19/05/2026;COMERCIAL PLAZA VEA CAMINOS DEL INCA;;;6493.95;1168.91;7662.86;3/07/2026;Si;FECHA DE PAGO PUEDE SER PRORROGADA;;12/06/2026;Autorizada;Aceptado;12/06/2026;19/05/2026;;Conformidad Presunta;27/05/2026;;;;;;12/06/2026;SI;FN0010858670;841;12/06/2026;12/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;12/06/2026;NO;Anotada en Cuenta;12/06/2026 11:10;;;;;Conforme;CPE con conformidad presunta;Conformidad presunta dentro del plazo;27/05/2026;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Crédito;20550186773;F001;3872;;20493020618;SI;S/;19484.29;3/07/2026;20086.9;24/06/2026;CAVALI S.A. I.C.L.V.;GAMUT VISUAL SOCIEDAD ANONIMA CERRADA;LIMA;LIMA;LURIGANCHO;CAL.ARCHIPIELAGO MZA. C LOTE. 9;;TIENDAS PERUANAS SA;;LIMA;LIMA;SAN BORJA;AV. AVIACION NRO. 2405 URB. SAN BORJA;;;25/05/2026;POP CAMPAÑA TOP DEALS;;;17022.8;3064.1;20086.9;3/07/2026;Si;FECHA DE PAGO PUEDE SER PRORROGADA;;12/06/2026;Autorizada;Aceptado;12/06/2026;25/05/2026;;Conformidad Presunta;2/06/2026;;;;;;12/06/2026;SI;FN0010858663;841;12/06/2026;12/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;12/06/2026;NO;Anotada en Cuenta;12/06/2026 11:10;;;;;Conforme;CPE con conformidad presunta;Conformidad presunta dentro del plazo;2/06/2026;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Crédito;20550186773;F001;3867;;20493020618;SI;S/;9246.31;3/07/2026;9532.28;24/06/2026;CAVALI S.A. I.C.L.V.;GAMUT VISUAL SOCIEDAD ANONIMA CERRADA;LIMA;LIMA;LURIGANCHO;CAL.ARCHIPIELAGO MZA. C LOTE. 9;;TIENDAS PERUANAS SA;;LIMA;LIMA;SAN BORJA;AV. AVIACION NRO. 2405 URB. SAN BORJA;;;25/05/2026;POP METAMORFOSIS TDA MEGA PLAZA;;;8078.2;1454.08;9532.28;3/07/2026;Si;FECHA DE PAGO PUEDE SER PRORROGADA;;12/06/2026;Autorizada;Aceptado;12/06/2026;25/05/2026;;Conformidad Presunta;2/06/2026;;;;;;12/06/2026;SI;FN0010858673;841;12/06/2026;12/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;12/06/2026;NO;Anotada en Cuenta;12/06/2026 11:10;;;;;Conforme;CPE con conformidad presunta;Conformidad presunta dentro del plazo;2/06/2026;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Crédito;20550186773;F001;3871;;20493020618;SI;S/;1745.52;3/07/2026;1799.5;24/06/2026;CAVALI S.A. I.C.L.V.;GAMUT VISUAL SOCIEDAD ANONIMA CERRADA;LIMA;LIMA;LURIGANCHO;CAL.ARCHIPIELAGO MZA. C LOTE. 9;;TIENDAS PERUANAS SA;;LIMA;LIMA;SAN BORJA;AV. AVIACION NRO. 2405 URB. SAN BORJA;;;25/05/2026;POP CAMPAÑA MARCA INVITADA;;;1525;274.5;1799.5;3/07/2026;Si;FECHA DE PAGO PUEDE SER PRORROGADA;;12/06/2026;Autorizada;Aceptado;12/06/2026;25/05/2026;;Conformidad Presunta;2/06/2026;;;;;;12/06/2026;SI;FN0010858666;841;12/06/2026;12/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;12/06/2026;NO;Anotada en Cuenta;12/06/2026 11:10;;;;;Conforme;CPE con conformidad presunta;Conformidad presunta dentro del plazo;2/06/2026;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Crédito;20550186773;F001;3868;;20493020618;SI;S/;2605.86;3/07/2026;2605.86;24/06/2026;CAVALI S.A. I.C.L.V.;GAMUT VISUAL SOCIEDAD ANONIMA CERRADA;LIMA;LIMA;LURIGANCHO;CAL.ARCHIPIELAGO MZA. C LOTE. 9;;TIENDAS PERUANAS SA;;LIMA;LIMA;SAN BORJA;AV. AVIACION NRO. 2405 URB. SAN BORJA;;;25/05/2026;SERV DE CAPACITACION VISUAL (TYRON);;;2509.5;451.71;2961.21;3/07/2026;Si;FECHA DE PAGO PUEDE SER PRORROGADA;;12/06/2026;Autorizada;Aceptado;12/06/2026;25/05/2026;;Conformidad Presunta;2/06/2026;;;;;;12/06/2026;SI;FN0010858674;841;12/06/2026;12/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;;NO;Anotada en Cuenta;12/06/2026 11:10;;;;;Conforme;CPE con conformidad presunta;Conformidad presunta dentro del plazo;2/06/2026;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Crédito;20550186773;F001;3870;;20493020618;SI;S/;19803.3;3/07/2026;20415.77;24/06/2026;CAVALI S.A. I.C.L.V.;GAMUT VISUAL SOCIEDAD ANONIMA CERRADA;LIMA;LIMA;LURIGANCHO;CAL.ARCHIPIELAGO MZA. C LOTE. 9;;TIENDAS PERUANAS SA;;LIMA;LIMA;SAN BORJA;AV. AVIACION NRO. 2405 URB. SAN BORJA;;;25/05/2026;POP CAMPAÑA COLOR COMBOS HYP;;;17301.5;3114.27;20415.77;3/07/2026;Si;FECHA DE PAGO PUEDE SER PRORROGADA;;12/06/2026;Autorizada;Aceptado;12/06/2026;25/05/2026;;Conformidad Presunta;2/06/2026;;;;;;12/06/2026;SI;FN0010858671;841;12/06/2026;12/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;12/06/2026;NO;Anotada en Cuenta;12/06/2026 11:10;;;;;Conforme;CPE con conformidad presunta;Conformidad presunta dentro del plazo;2/06/2026;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Crédito;20550186773;F001;3848;;20493020618;SI;S/;8791;8/06/2026;8791;8/06/2026;CAVALI S.A. I.C.L.V.;GAMUT VISUAL SOCIEDAD ANONIMA CERRADA;LIMA;LIMA;LURIGANCHO;CAL.ARCHIPIELAGO MZA. C LOTE. 9;;TIENDAS PERUANAS SA;;LIMA;LIMA;SAN BORJA;AV. AVIACION NRO. 2405 URB. SAN BORJA;;;9/05/2026;ACRILICOS URNAS PERFUMERIA;;;7450;1341;8791;8/06/2026;Si;FECHA DE PAGO PUEDE SER PRORROGADA;;12/06/2026;Autorizada;Aceptado;12/06/2026;9/05/2026;;Conformidad Presunta;17/05/2026;;;;;;12/06/2026;SI;FN0010858664;841;12/06/2026;12/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;;NO;Anotada en Cuenta;12/06/2026 11:10;;;;;Conforme;CPE con conformidad presunta;Conformidad presunta dentro del plazo;17/05/2026;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Crédito;20608764055;F001;370;;20519339235;SI;$;1610.62;15/08/2026;1610.62;9/08/2026;CAVALI S.A. I.C.L.V.;LUCID PERU SOCIEDAD ANONIMA CERRADA - LUCID PERU S.A.C.;LIMA;LIMA;MAGDALENA DEL MAR;AV. JAVIER PRADO OESTE NRO. 757 INT. 2006 URB. SAN FELIPE;;CHAIN SERVICES TI SAC - CSTI;;LIMA;LIMA;SANTIAGO DE SURCO;AV. MANUEL OLGUIN NRO. 325 (PISO 12 - OP 14) LIMA - LIMA - SANTIAGO DE SURCO;;;10/06/2026;CONTENIDO DE GENERACION DE DEMANDA/ BANNER WEB INICIO 05/06 - FIN 24/06-CECO 021512;;;1551;279.18;1830.18;15/08/2026;Si;FECHA DE PAGO PUEDE SER PRORROGADA;;12/06/2026;Autorizada;Aceptado;12/06/2026;10/06/2026;;;;;;;;;12/06/2026;SI;FN0010858904;;;;;;1495257;20608764055;LUCID PERU SOCIEDAD ANONIMA CERRADA - LUCID PERU S.A.C.;;NO;Anotada en Cuenta;12/06/2026 11:34;;;;;Pendiente;CPE puesto a disposición;Sin datos;10/06/2026;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
